372,20,200,6,1200,S,1,29444.22,"0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1"
373,20,200,6,1200,S,1,4131.08,"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0"
374,20,200,6,1200,S,1,653.98,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1"
375,20,200,6,1200,S,1,7236.96,"0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0"
376,20,200,6,1200,S,1,11287.93,"0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1"
377,20,200,6,1200,S,1,10185.00,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0"
378,20,200,6,1200,S,1,859.02,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0"
379,20,200,6,1200,S,1,59637.07,"0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0"
380,20,200,6,1200,S,1,2704.86,"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1"
381,22,220,6,1320,S,1,12806.89,"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0"
382,22,220,6,1320,S,1,955.82,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0"
383,22,220,6,1320,S,1,199099.78,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1"
384,22,220,6,1320,S,1,8737.80,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0"
385,22,220,6,1320,S,1,152.11,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
386,22,220,6,1320,S,1,8831.98,"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0"
387,22,220,6,1320,S,1,4920.01,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0"
388,22,220,6,1320,S,1,23021.22,"0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1"
389,22,220,6,1320,S,1,1681.80,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0"
390,22,220,6,1320,S,1,25413.04,"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
391,24,240,6,1440,S,1,8509.87,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0"
392,24,240,6,1440,S,1,1923.08,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1"
393,24,240,6,1440,S,1,280.86,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1"
394,24,240,6,1440,S,1,79757.93,"0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1"
395,24,240,6,1440,S,1,1269.10,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0"
396,24,240,6,1440,S,1,2791.88,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0"
397,24,240,6,1440,S,1,1932.14,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0"
398,24,240,6,1440,S,1,3064.16,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1"
399,24,240,6,1440,S,1,223032.24,"0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0"
400,24,240,6,1440,S,1,141468.76,"0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1"
